City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Srivardhan,IN,2021-01-30 21:07:41,18.0333,73.0167,73.45,52,25,5.23
293,Ancud,CL,2021-01-30 21:07:41,-41.8697,-73.8203,66.2,52,0,6.91
294,Ulladulla,AU,2021-01-30 21:07:42,-35.35,150.4667,66.2,100,90,11.5
295,Sobolevo,RU,2021-01-30 21:07:42,54.4299,31.8996,16.79,98,100,5.91
296,Arraial Do Cabo,BR,2021-01-30 21:07:42,-22.9661,-42.0278,84.2,73,20,18.41
297,Usinsk,RU,2021-01-30 21:07:42,65.9939,57.5281,-1.95,92,100,11.7
298,Sao Filipe,CV,2021-01-30 21:07:42,14.8961,-24.4956,73.89,64,79,10.45
299,Paracatu,BR,2021-01-30 21:04:45,-17.2222,-46.8747,79.99,61,95,4.65
300,General Roca,AR,2021-01-30 21:07:43,-39.0333,-67.5833,71.6,49,75,3.44
301,Hit,IQ,2021-01-30 21:07:43,33.6416,42.8251,52.14,49,3,8.86
302,Baiyin,CN,2021-01-30 21:07:43,36.5583,104.2081,23.0,52,0,8.95
303,Teya,RU,2021-01-30 21:07:43,60.3778,92.6267,-38.29,76,0,1.3
304,Elko,US,2021-01-30 21:07:21,41.0002,-115.5012,39.0,52,75,6.91
305,Otukpo,NG,2021-01-30 21:07:44,7.1913,8.1329,78.03,17,0,1.68
306,Gorontalo,ID,2021-01-30 21:07:44,0.5412,123.0595,74.1,87,97,2.64
307,Shahreza,IR,2021-01-30 21:07:44,32.0339,51.8794,36.41,73,0,6.78
308,Hambantota,LK,2021-01-30 21:07:44,6.1241,81.1185,77.27,81,95,11.05
309,Port Blair,IN,2021-01-30 21:07:44,11.6667,92.75,78.69,80,66,5.77
310,Saint-Francois,FR,2021-01-30 21:07:44,46.4154,3.9054,48.2,81,0,6.91
311,Antalaha,MG,2021-01-30 21:07:16,-14.9003,50.2788,76.55,85,55,3.38
312,Cayenne,GF,2021-01-30 21:07:45,4.9333,-52.3333,80.6,89,75,10.36
313,Constitucion,CL,2021-01-30 21:07:45,-35.3333,-72.4167,66.22,80,39,4.45
314,Kurumkan,RU,2021-01-30 21:07:45,54.3,110.3,-17.7,80,94,2.62
315,Bafia,CM,2021-01-30 21:07:45,4.75,11.2333,73.65,75,100,3.94
316,Bandarbeyla,SO,2021-01-30 21:07:45,9.4942,50.8122,73.69,75,16,15.12
317,Saint-Joseph,RE,2021-01-30 21:07:45,-21.3667,55.6167,78.8,65,0,4.61
318,Korla,CN,2021-01-30 21:07:24,41.7597,86.1469,22.33,82,0,5.77
319,Dingle,PH,2021-01-30 21:07:46,10.9995,122.6711,71.26,90,100,9.89
320,Port Elizabeth,ZA,2021-01-30 21:06:23,-33.918,25.5701,64.4,88,40,5.75
321,Lavrentiya,RU,2021-01-30 21:07:10,65.5833,-171.0,-18.8,83,0,6.38
322,Luanda,AO,2021-01-30 21:07:46,-8.8368,13.2343,78.19,83,80,10.33
323,Linfen,CN,2021-01-30 21:07:46,36.0889,111.5189,36.05,65,0,3.65
324,Walvis Bay,NA,2021-01-30 21:05:38,-22.9575,14.5053,66.99,82,0,5.75
325,Talavera De La Reina,ES,2021-01-30 21:07:47,39.9635,-4.8308,46.76,75,69,20.65
326,El Campo,US,2021-01-30 21:07:47,29.1966,-96.2697,72.0,83,90,12.66
327,Norman Wells,CA,2021-01-30 21:07:47,65.282,-126.8329,-27.4,75,40,2.3
328,Znamenskoye,RU,2021-01-30 21:07:47,57.1281,73.8282,-0.87,93,100,10.42
329,Provideniya,RU,2021-01-30 21:07:47,64.3833,-173.3,-12.66,83,74,10.33
330,Le Pont-De-Claix,FR,2021-01-30 21:07:47,45.1244,5.7064,45.0,93,90,5.75
331,Ayorou,NE,2021-01-30 21:07:47,14.7308,0.9174,74.61,17,0,10.25
332,Bull Savanna,JM,2021-01-30 21:07:48,17.8868,-77.5902,79.05,67,71,10.18
333,Alekseyevsk,RU,2021-01-30 21:07:48,57.8406,108.3492,-41.24,78,83,2.01
334,Katsuura,JP,2021-01-30 21:07:02,35.1333,140.3,37.4,48,20,4.61
335,Egvekinot,RU,2021-01-30 21:06:51,66.3167,-179.1667,-26.16,83,0,10.63
336,Kudahuvadhoo,MV,2021-01-30 21:07:48,2.6708,72.8944,81.07,78,52,12.53
337,Abu Dhabi,AE,2021-01-30 21:04:01,24.4667,54.3667,68.0,60,0,2.3
338,Sehithwa,BW,2021-01-30 21:07:48,-20.4667,22.7167,73.13,81,99,5.21
339,Redding,US,2021-01-30 21:07:49,40.5865,-122.3917,51.8,71,90,4.61
340,Dunmore Town,BS,2021-01-30 21:07:49,25.5,-76.65,67.6,67,77,13.49
341,Nizhniy Ingash,RU,2021-01-30 21:07:49,56.2,96.53,-38.81,80,11,2.68
342,Krasnyy Yar,RU,2021-01-30 21:07:49,46.5331,48.3456,28.4,93,90,8.95
343,Araouane,ML,2021-01-30 21:07:50,18.9048,-3.5265,70.84,19,15,9.24
344,Raudeberg,NO,2021-01-30 21:07:51,61.9875,5.1352,33.01,93,75,1.14
345,Luba,GQ,2021-01-30 21:07:51,3.4568,8.5547,80.6,89,20,6.91
346,Karaton,ID,2021-01-30 21:07:51,-6.3424,106.1045,78.01,88,75,2.3
347,Cardoso,BR,2021-01-30 21:07:51,-20.0819,-49.9142,86.38,57,54,2.28
348,Muli,MV,2021-01-30 21:07:51,2.9167,73.5667,81.05,78,6,14.07
349,Beringovskiy,RU,2021-01-30 21:07:51,63.05,179.3167,6.94,95,100,14.12
350,Nioro,GM,2021-01-30 21:07:51,13.35,-15.75,81.77,13,28,6.78
351,Puerto Escondido,MX,2021-01-30 21:07:52,15.85,-97.0667,84.2,79,1,8.05
352,Yumen,CN,2021-01-30 21:07:52,40.2833,97.2,22.59,75,0,25.48
353,Llata,PE,2021-01-30 21:07:52,-9.4167,-76.7833,58.5,63,93,7.23
354,Ripoll,ES,2021-01-30 21:07:52,42.2006,2.1903,41.0,57,97,3.0
355,Ormara,PK,2021-01-30 21:07:53,25.2088,64.6357,68.47,70,0,9.28
356,Kenai,US,2021-01-30 21:07:53,60.5544,-151.2583,21.0,78,1,4.41
357,Gat,IL,2021-01-30 21:07:53,31.61,34.7642,55.99,58,0,1.99
358,Matara,LK,2021-01-30 21:03:01,5.9485,80.5353,76.19,88,97,3.89
359,Westport,US,2021-01-30 21:07:53,41.1415,-73.3579,30.99,31,1,10.36
360,Fengcheng,CN,2021-01-30 21:07:54,40.4536,124.0717,8.6,85,0,2.55
361,Uren,RU,2021-01-30 21:07:54,57.4552,45.7852,20.77,97,97,10.0
362,Kumo,NG,2021-01-30 21:07:54,10.0447,11.2122,75.87,20,0,8.79
363,Laguna,US,2021-01-30 21:07:54,38.421,-121.4238,60.01,54,1,6.91
364,Mehran,IR,2021-01-30 21:07:54,33.1222,46.1646,32.0,80,0,4.61
365,Tura,IN,2021-01-30 21:07:27,25.5198,90.2201,50.72,45,0,2.39
366,Mazagao,BR,2021-01-30 21:07:54,-0.115,-51.2894,86.0,79,20,6.91
367,Yanam,IN,2021-01-30 21:07:55,16.7333,82.2167,68.23,94,100,0.78
368,Durusu,TR,2021-01-30 21:06:59,41.3053,28.6767,48.2,81,75,13.8
369,Valdivia,CL,2021-01-30 21:07:55,-39.8142,-73.2459,77.0,36,0,9.22
370,Dalby,AU,2021-01-30 21:07:55,-27.1833,151.2667,64.4,94,2,10.4
371,Sisimiut,GL,2021-01-30 21:07:55,66.9395,-53.6735,7.79,92,74,7.85
372,Hukuntsi,BW,2021-01-30 21:07:55,-24.0,21.75,76.93,58,87,9.8
373,Mayumba,GA,2021-01-30 21:07:56,-3.432,10.6554,76.69,86,100,3.51
374,Fuzhou,CN,2021-01-30 21:05:10,26.0614,119.3061,57.2,72,75,6.71
375,Si Racha,TH,2021-01-30 21:07:56,13.1737,100.9311,81.0,53,5,2.13
376,Comodoro Rivadavia,AR,2021-01-30 21:07:54,-45.8667,-67.5,64.4,42,20,12.66
377,Ossipee,US,2021-01-30 21:07:56,43.6854,-71.1167,17.01,46,1,4.0
378,Finspang,SE,2021-01-30 21:07:56,58.7058,15.7674,15.8,85,7,10.36
379,Livingston,GB,2021-01-30 21:07:56,55.9029,-3.5226,35.6,93,75,3.44
380,Kavieng,PG,2021-01-30 21:06:44,-2.5744,150.7967,82.62,74,100,14.29
381,Arica,CL,2021-01-30 21:04:12,-18.475,-70.3042,73.4,64,0,14.97
382,Abu Zabad,SD,2021-01-30 21:07:57,12.35,29.25,66.74,22,4,12.39
383,Bara,NG,2021-01-30 21:07:57,10.3744,10.7288,74.93,20,0,8.39
384,Kondinskoye,RU,2021-01-30 21:07:57,59.6481,67.41,11.91,96,100,10.38
385,Okitipupa,NG,2021-01-30 21:07:57,6.5047,4.7839,78.17,89,0,2.51
386,Lincoln,US,2021-01-30 21:07:58,40.8,-96.667,37.0,80,90,23.02
387,Kapit,MY,2021-01-30 21:07:58,2.0167,112.9333,72.7,95,100,0.98
388,Eyl,SO,2021-01-30 21:07:58,7.9803,49.8164,72.16,78,12,11.95
389,Kropotkin,RU,2021-01-30 21:07:58,45.4375,40.5756,37.06,85,31,9.82
390,Mount Gambier,AU,2021-01-30 21:06:30,-37.8333,140.7667,46.4,100,0,4.61
391,Lang Son,VN,2021-01-30 21:07:58,21.8333,106.7333,59.94,81,98,2.06
392,Sept-Iles,CA,2021-01-30 21:07:59,50.2001,-66.3821,23.0,49,26,8.05
393,Lander,US,2021-01-30 21:07:59,42.833,-108.7307,44.6,33,1,4.61
394,Port Moresby,PG,2021-01-30 21:07:59,-9.4431,147.1797,73.4,100,90,11.5
395,Dumas,US,2021-01-30 21:07:59,35.8656,-101.9732,61.0,26,1,34.52
396,Bourail,NC,2021-01-30 21:07:59,-21.5667,165.4833,76.48,70,83,3.91
397,Tolaga Bay,NZ,2021-01-30 21:07:59,-38.3667,178.3,59.58,81,94,9.8
398,Bowen,AU,2021-01-30 21:08:00,-20.0167,148.2333,75.2,94,75,10.36
399,Aksarka,RU,2021-01-30 21:08:00,66.5606,67.7975,-19.7,85,100,10.83
400,San Quintin,MX,2021-01-30 21:08:00,30.4833,-115.95,60.93,56,0,8.21
401,Udalguri,IN,2021-01-30 21:08:00,26.7667,92.1333,56.23,45,0,3.49
402,Padang,ID,2021-01-30 21:08:00,-0.9492,100.3543,77.77,74,100,4.79
403,Vilhena,BR,2021-01-30 21:08:01,-12.7406,-60.1458,77.0,83,75,5.75
404,Kamenka,RU,2021-01-30 21:08:01,51.3223,42.7678,34.0,96,100,14.83
405,Tilichiki,RU,2021-01-30 21:08:01,60.4667,166.1,-15.07,90,100,19.28
406,Dong Hoi,VN,2021-01-30 21:08:01,17.4833,106.6,68.34,88,100,9.15
407,Agirish,RU,2021-01-30 21:08:01,61.9247,63.0231,-8.54,91,100,3.87
408,Ladario,BR,2021-01-30 21:08:01,-19.0047,-57.6017,89.6,58,20,9.22
409,Gabu,GW,2021-01-30 21:08:01,12.2833,-14.2167,81.99,14,2,4.0
410,San Jose,US,2021-01-30 21:07:15,37.3394,-121.895,62.01,44,40,5.75
411,Nurmahal,IN,2021-01-30 21:08:02,31.0964,75.5967,43.52,61,0,1.97
412,Jacareacanga,BR,2021-01-30 21:03:09,-6.2222,-57.7528,81.52,74,100,2.44
413,Ojinaga,MX,2021-01-30 21:08:02,29.5667,-104.4167,68.0,26,1,17.27
414,Vanimo,PG,2021-01-30 21:08:02,-2.6741,141.3028,77.9,83,100,5.88
415,Hualmay,PE,2021-01-30 21:08:02,-11.0964,-77.6139,76.23,63,57,12.77
416,Saint Anthony,US,2021-01-30 21:08:02,45.0205,-93.218,33.8,64,90,6.91
417,Tlanchinol,MX,2021-01-30 21:08:03,20.9833,-98.65,68.59,71,97,5.28
418,Srednekolymsk,RU,2021-01-30 21:08:03,67.45,153.6833,-36.58,83,100,2.75
419,Oistins,BB,2021-01-30 21:05:01,13.0667,-59.5333,80.6,65,20,14.97
420,Cabo San Lucas,MX,2021-01-30 21:03:43,22.8909,-109.9124,77.0,53,1,6.91
421,Xixiang,CN,2021-01-30 21:05:09,35.1628,112.865,39.29,58,0,5.21
422,Forssa,FI,2021-01-30 21:08:03,60.8146,23.6215,15.01,89,100,1.99
423,Coromandel,BR,2021-01-30 21:08:03,-18.4733,-47.2003,76.95,68,41,5.84
424,Jawhar,SO,2021-01-30 21:08:04,2.7809,45.5005,70.81,86,10,13.6
425,Izumo,JP,2021-01-30 21:08:04,35.3667,132.7667,46.4,49,40,5.75
426,Aksay,RU,2021-01-30 21:08:04,47.26,39.87,37.0,80,20,8.95
427,Penzance,GB,2021-01-30 21:08:04,50.1186,-5.5371,45.0,93,90,24.16
428,Yuxia,CN,2021-01-30 21:08:04,34.0615,108.6291,41.0,80,0,2.24
429,Genhe,CN,2021-01-30 21:08:04,50.7833,121.5167,-23.01,84,100,0.85
430,Kokrajhar,IN,2021-01-30 21:08:05,26.399,90.2718,55.63,46,0,0.85
431,Deputatskiy,RU,2021-01-30 21:08:05,69.3,139.9,-31.95,87,90,1.25
432,Karratha,AU,2021-01-30 21:08:05,-20.7377,116.8463,86.14,52,100,14.99
433,Hay River,CA,2021-01-30 21:08:05,60.8156,-115.7999,-11.2,70,5,5.75
434,Chapleau,CA,2021-01-30 21:08:05,47.8405,-83.4034,15.8,57,20,4.61
435,Ikalamavony,MG,2021-01-30 21:08:05,-21.15,46.5833,69.31,78,3,3.76
436,Canto Do Buriti,BR,2021-01-30 21:08:06,-8.11,-42.9444,83.66,56,100,4.72
437,Knysna,ZA,2021-01-30 21:08:06,-34.0363,23.0471,64.4,88,20,4.61
438,Honiara,SB,2021-01-30 21:08:06,-9.4333,159.95,80.76,82,100,5.41
439,Jaen,ES,2021-01-30 21:08:06,38.0,-3.5,54.0,64,100,17.92
440,Aykhal,RU,2021-01-30 21:08:06,66.0,111.5,-36.8,79,66,13.0
441,Yar-Sale,RU,2021-01-30 21:07:09,66.8333,70.8333,-21.03,85,100,17.16
442,Plouzane,FR,2021-01-30 21:08:06,48.3833,-4.6167,50.0,100,90,13.8
443,Nantucket,US,2021-01-30 21:04:57,41.2835,-70.0995,19.99,58,1,9.22
444,Biloli,IN,2021-01-30 21:08:07,18.7667,77.7333,66.45,70,8,5.14
445,Victor Harbor,AU,2021-01-30 21:08:07,-35.5667,138.6167,62.01,73,41,1.01
446,Kortkeros,RU,2021-01-30 21:08:07,61.8106,51.5806,26.6,93,75,11.18
447,Paamiut,GL,2021-01-30 21:03:09,61.994,-49.6678,26.85,88,23,13.82
448,Bluefields,NI,2021-01-30 21:08:07,12.0137,-83.7635,84.2,70,40,13.8
449,Storm Lake,US,2021-01-30 21:08:08,42.6411,-95.2097,30.2,100,75,16.11
450,Chuy,UY,2021-01-30 21:08:08,-33.6971,-53.4616,77.65,66,60,14.58
451,Makinsk,KZ,2021-01-30 21:08:08,52.6292,70.4169,17.62,91,100,7.78
452,Akyab,MM,2021-01-30 21:08:08,20.15,92.9,66.79,62,100,10.09
453,Amapa,BR,2021-01-30 21:08:08,1.0,-52.0,76.8,96,100,3.49
454,Kongwa,TZ,2021-01-30 21:08:08,-6.2,36.4167,65.84,87,76,3.13
455,Porto-Vecchio,FR,2021-01-30 21:08:08,41.591,9.2795,59.0,82,75,18.41
456,Ciechocinek,PL,2021-01-30 21:08:09,52.8791,18.7951,23.0,87,0,7.27
457,Tabalosos,PE,2021-01-30 21:08:09,-6.35,-76.6833,89.6,51,40,12.66
458,Nishihara,JP,2021-01-30 21:08:09,26.1842,127.7558,57.2,54,40,6.91
459,Kushmurun,KZ,2021-01-30 21:08:09,52.4503,64.6311,15.24,94,100,3.91
460,Poltava,UA,2021-01-30 21:08:09,49.5937,34.5407,38.55,96,100,17.09
461,Aldan,RU,2021-01-30 21:08:09,58.6031,125.3894,-40.2,79,97,2.42
462,Birjand,IR,2021-01-30 21:08:09,32.8663,59.2211,53.6,28,40,8.55
463,Muros,ES,2021-01-30 21:08:10,42.7762,-9.0603,55.99,77,99,3.0
464,Ajra,IN,2021-01-30 21:08:10,16.1167,74.2,67.33,50,0,2.93
465,Luganville,VU,2021-01-30 21:08:10,-15.5333,167.1667,80.92,74,89,6.8
466,Ransang,PH,2021-01-30 21:08:10,8.9603,117.5828,76.66,78,88,5.68
467,Puerto Baquerizo Moreno,EC,2021-01-30 21:08:10,-0.9,-89.6,84.2,74,40,17.27
468,Haverhill,US,2021-01-30 21:06:11,42.7762,-71.0773,21.0,42,1,11.5
469,Clyde River,CA,2021-01-30 21:08:11,70.4692,-68.5914,-20.2,76,1,2.3
470,Tecoanapa,MX,2021-01-30 21:08:11,16.5167,-98.75,84.42,58,98,12.12
471,Barra Dos Coqueiros,BR,2021-01-30 21:08:11,-10.9089,-37.0386,77.0,88,75,1.14
472,Kontagora,NG,2021-01-30 21:08:11,10.3999,5.4695,78.73,17,0,4.72
473,Alofi,NU,2021-01-30 21:08:11,-19.0595,-169.9187,78.8,89,90,9.22
474,Alta Floresta,BR,2021-01-30 21:08:11,-9.8756,-56.0861,79.72,90,58,1.79
475,Neuquen,AR,2021-01-30 21:08:11,-38.9516,-68.0591,71.6,49,75,3.44
476,Guerrero Negro,MX,2021-01-30 21:08:12,27.9769,-114.0611,64.4,48,0,17.94
477,Luderitz,NA,2021-01-30 21:07:43,-26.6481,15.1594,68.59,58,0,24.14
478,Camabatela,AO,2021-01-30 21:08:12,-8.1881,15.375,63.3,100,100,2.82
479,Torrelavega,ES,2021-01-30 21:08:12,43.3494,-4.0479,53.6,71,40,27.63
480,Samarai,PG,2021-01-30 21:08:09,-10.6167,150.6667,82.76,76,100,18.81
481,Torbay,CA,2021-01-30 21:05:16,47.6666,-52.7314,30.0,86,90,10.36
482,Kushiro,JP,2021-01-30 21:08:12,42.975,144.3747,17.85,92,0,9.89
483,Pirovskoye,RU,2021-01-30 21:08:13,57.6267,92.2658,-35.37,80,0,3.6
484,Rio Muerto,MX,2021-01-30 21:08:13,27.4167,-110.2333,73.4,28,20,8.05
485,Catazaja,MX,2021-01-30 21:08:13,17.725,-92.0167,80.6,69,40,14.97
486,Estelle,US,2021-01-30 21:08:13,29.8458,-90.1067,71.01,82,75,13.8
487,Wuwei,CN,2021-01-30 21:08:13,37.9281,102.6414,20.91,67,0,2.44
488,Tver,RU,2021-01-30 21:08:13,56.8619,35.8931,19.89,96,100,9.33
489,Mayo,US,2021-01-30 21:08:14,38.8876,-76.5119,37.99,38,1,4.85
490,Monrovia,LR,2021-01-30 21:08:14,6.3005,-10.7969,80.6,83,75,8.21
491,Santa Rosa,PH,2021-01-30 21:08:14,14.3122,121.1114,72.0,73,20,3.44
492,Middle Island,US,2021-01-30 21:08:14,40.8843,-72.9373,30.2,37,1,13.8
493,Dzhebariki-Khaya,RU,2021-01-30 21:08:14,62.2167,135.8,-49.4,75,98,0.49
494,Meulaboh,ID,2021-01-30 21:06:50,4.1363,96.1285,75.24,85,62,4.54
495,Port Hardy,CA,2021-01-30 21:08:14,50.6996,-127.4199,44.6,81,75,19.57
496,Gao,ML,2021-01-30 21:08:15,16.6362,1.637,70.43,20,0,11.27
497,Tautira,PF,2021-01-30 21:08:15,-17.7333,-149.15,86.0,66,75,14.97
498,Bud,US,2021-01-30 21:08:15,39.447,-86.1758,35.01,69,100,11.86
499,Kidal,ML,2021-01-30 21:08:15,18.4411,1.4078,68.16,21,2,9.46
500,Borovskoy,KZ,2021-01-30 21:08:15,53.8,64.15,10.98,95,43,5.5
501,Dukat,RU,2021-01-30 21:08:15,62.55,155.55,-35.28,81,100,6.55
502,Kumba,CM,2021-01-30 21:08:16,4.6363,9.4469,76.06,81,44,0.49
503,Kutum,SD,2021-01-30 21:08:16,14.2,24.6667,56.5,32,0,7.65
504,Ahlat,TR,2021-01-30 21:08:16,38.7518,42.4814,17.28,94,2,3.83
505,Shepsi,RU,2021-01-30 21:08:16,44.0361,39.1489,48.52,64,96,14.76
506,South Valley,US,2021-01-30 21:08:16,35.0101,-106.6781,48.99,29,20,18.41
507,Petauke,ZM,2021-01-30 21:08:16,-14.2426,31.3253,67.12,98,100,2.1
508,Itoigawa,JP,2021-01-30 21:08:17,37.0333,137.85,32.0,85,100,12.82
509,Balkanabat,TM,2021-01-30 21:08:17,39.5108,54.3671,49.66,49,92,5.03
510,Filadelfia,US,2021-01-30 21:05:40,39.9523,-75.1638,35.6,25,20,8.05
511,Pervomayskiy,RU,2021-01-30 21:08:17,53.2485,40.2871,25.0,78,100,11.9
512,Hasaki,JP,2021-01-30 21:07:23,35.7333,140.8333,28.4,64,20,2.3
513,Mwingi,KE,2021-01-30 21:08:17,-0.9344,38.0601,66.25,68,73,2.01
514,Saint-Pierre,RE,2021-01-30 21:08:17,-21.3393,55.4781,78.8,65,0,4.61
515,De-Kastri,RU,2021-01-30 21:08:18,51.4667,140.7833,-1.23,89,100,9.62
516,Ilebo,CD,2021-01-30 21:08:18,-4.3167,20.5833,73.08,95,100,3.67
517,Oktyabrskiy,RU,2021-01-30 21:08:18,54.4815,53.471,22.82,97,89,10.2
518,Ranong,TH,2021-01-30 21:08:18,9.9658,98.6348,74.39,86,26,2.89
519,Muroto,JP,2021-01-30 21:08:18,33.2833,134.15,47.23,62,0,8.97
520,Gamboula,CF,2021-01-30 21:08:19,4.1178,15.1393,73.94,57,98,3.24
521,Dawei,MM,2021-01-30 21:08:19,14.0833,98.2,71.49,69,1,3.58
522,Mataruska Banja,RS,2021-01-30 21:08:19,43.6901,20.6109,37.4,100,0,2.3
523,Sesheke,ZM,2021-01-30 21:08:19,-17.4759,24.2968,70.54,83,65,4.34
524,Dunedin,NZ,2021-01-30 21:08:19,-45.8742,170.5036,57.0,70,16,21.99
525,Puerto Penasco,MX,2021-01-30 21:03:50,31.3167,-113.5333,66.99,40,0,5.01
526,Vrangel,RU,2021-01-30 21:08:20,42.7297,133.0839,2.03,83,0,8.79
527,Tiarei,PF,2021-01-30 21:08:20,-17.5333,-149.3333,86.0,66,75,14.97
528,Sao Gabriel Da Cachoeira,BR,2021-01-30 21:04:14,-0.1303,-67.0892,89.64,53,72,3.29
529,Douglas,US,2021-01-30 21:08:20,41.3,-96.167,37.4,81,90,5.75
530,Visnes,NO,2021-01-30 21:08:20,59.3556,5.2242,26.6,93,90,2.3
531,Acarau,BR,2021-01-30 21:05:17,-2.8856,-40.12,81.97,71,84,15.19
532,Sioux Lookout,CA,2021-01-30 21:07:36,50.1001,-91.917,23.0,86,90,5.75
533,Muscat,OM,2021-01-30 21:08:21,23.6139,58.5922,66.2,77,0,4.61
534,Agapovka,RU,2021-01-30 21:08:21,53.2973,59.1348,12.2,85,40,2.24
535,Saucillo,MX,2021-01-30 21:08:21,28.0167,-105.2833,73.53,20,0,8.3
536,Kissidougou,GN,2021-01-30 21:08:21,9.1848,-10.0999,75.45,19,22,1.72
537,Bodden Town,KY,2021-01-30 21:07:37,19.2833,-81.25,80.6,61,20,20.71
538,Kirakira,SB,2021-01-30 21:08:21,-10.4544,161.9205,80.13,81,100,3.85
539,Zyryanka,RU,2021-01-30 21:08:22,65.75,150.85,-33.81,82,100,11.18
540,Seoul,KR,2021-01-30 21:04:08,37.5683,126.9778,21.2,93,100,3.44
541,Krasnoselkup,RU,2021-01-30 21:08:22,65.7,82.4667,-29.2,81,93,9.53
542,Xiongzhou,CN,2021-01-30 21:08:22,25.1167,114.3,50.13,58,0,1.68
543,Magaria,NE,2021-01-30 21:08:22,12.9983,8.9099,71.19,20,0,9.17
544,Orange,US,2021-01-30 21:08:22,33.7,-117.7675,63.0,48,20,5.75
545,Kaoma,ZM,2021-01-30 21:08:22,-14.7833,24.8,67.73,88,100,2.24
546,Kattivakkam,IN,2021-01-30 21:08:23,13.2167,80.3167,73.4,94,20,7.38
547,Machico,PT,2021-01-30 21:08:23,32.7,-16.7667,62.6,82,20,5.75
548,Grafton,US,2021-01-30 21:08:23,42.207,-71.6856,21.99,42,1,13.8
549,Salalah,OM,2021-01-30 21:06:57,17.0151,54.0924,69.8,60,0,5.75
550,Lieto,FI,2021-01-30 21:08:24,60.5103,22.4618,17.6,86,90,3.44
551,Acari,PE,2021-01-30 21:08:24,-15.4311,-74.6158,79.25,50,42,10.25
552,Acara,BR,2021-01-30 21:08:24,-1.9608,-48.1967,79.47,88,91,2.84
553,Shimoda,JP,2021-01-30 21:08:24,34.6667,138.95,34.0,77,0,1.99
554,Chokwe,MZ,2021-01-30 21:08:24,-24.5333,32.9833,78.53,80,0,5.55
555,Torres,BR,2021-01-30 21:08:24,-29.3353,-49.7269,79.05,85,100,5.61
556,Milkovo,RU,2021-01-30 21:08:24,54.7167,158.6167,11.07,95,100,12.44
557,Bonavista,CA,2021-01-30 21:08:10,48.6499,-53.1147,28.99,93,100,4.61
558,San Pedro,PH,2021-01-30 21:08:25,14.35,121.0167,72.0,73,20,3.44
559,Palora,EC,2021-01-30 21:08:25,-1.7,-77.9333,69.8,88,75,2.3
560,Kazanka,UA,2021-01-30 21:08:25,47.8462,32.8218,42.01,93,90,13.42
561,Charters Towers,AU,2021-01-30 21:08:25,-20.1,146.2667,73.65,81,75,5.46
562,Harper,LR,2021-01-30 21:08:25,4.375,-7.7169,78.53,86,39,6.2
563,Velyka Mykhaylivka,UA,2021-01-30 21:08:25,47.0794,29.8514,32.63,96,95,7.09
